ThoiGian,TinhThanh,KhuVuc,NhietDo (°C),LuongMua (mm),DoAm (%),DoAmTrongNha (%),KhiAp (mb),MatDoMay (%),TamNhin (km),AQI,TrangThaiKhongKhi,PM2_TrangThai,PM2_ChiSo,PM2_Matdo(µg/m³),PM10_TrangThai,PM10_ChiSo,PM10_Matdo(µg/m³),SO2_TrangThai,SO2_ChiSo,SO2_Matdo(µg/m³),NO2_TrangThai,NO2_ChiSo,NO2_Matdo(µg/m³)
2024-06-11 18:14:19.768260+07:00,Đồng Nai,Ấp Tham Thiện,29°C,0.2,79%,79% (Extremely Humid),↓ 1011 mb,31%,23 km,35,Fair,Fair,35,10 µg/m³,Fair,22,17 µg/m³,Excellent,14,41 µg/m³,Excellent,12,12 µg/m³
2024-06-11 18:14:22.299741+07:00,Đồng Nai,Biên Hòa,31°C,0.3,74%,74% (Dangerously Humid),↓ 1011 mb,10%,23 km,35,Fair,Fair,35,10 µg/m³,Fair,21,16 µg/m³,Excellent,13,38 µg/m³,Excellent,12,12 µg/m³
2024-06-11 18:14:24.758855+07:00,Đồng Nai,Cam Mỹ,29°C,0.2,79%,79% (Extremely Humid),↓ 1011 mb,31%,23 km,35,Fair,Fair,35,10 µg/m³,Fair,22,17 µg/m³,Excellent,14,41 µg/m³,Excellent,12,12 µg/m³
2024-06-11 18:14:27.318595+07:00,Đồng Nai,Cam Mỹ,29°C,0.2,79%,79% (Extremely Humid),↓ 1011 mb,31%,23 km,35,Fair,Fair,35,10 µg/m³,Fair,22,17 µg/m³,Excellent,14,41 µg/m³,Excellent,12,12 µg/m³
2024-06-11 18:14:30.103777+07:00,Đồng Nai,Đông Sài,29°C,0.2,79%,79% (Extremely Humid),↓ 1011 mb,31%,23 km,35,Fair,Fair,35,10 µg/m³,Fair,22,17 µg/m³,Excellent,14,41 µg/m³,Excellent,12,12 µg/m³
2024-06-11 18:14:32.584710+07:00,Đồng Nai,Phu Giáo,29°C,0.3,74%,74% (Extremely Humid),↓ 1011 mb,0%,24 km,32,Fair,Fair,32,9 µg/m³,Excellent,19,14 µg/m³,Excellent,13,39 µg/m³,Excellent,9,4 µg/m³
2024-06-11 18:14:35.204674+07:00,Đồng Nai,Xã Gia Kiêm,29°C,0.2,79%,79% (Extremely Humid),↓ 1011 mb,31%,23 km,35,Fair,Fair,35,10 µg/m³,Fair,22,17 µg/m³,Excellent,14,41 µg/m³,Excellent,12,12 µg/m³
2024-06-11 18:14:37.743372+07:00,Đồng Nai,Xã Phương Lâm,28°C,3.3,83%,83% (Extremely Humid),↓ 1011 mb,30%,19 km,32,Fair,Fair,32,9 µg/m³,Fair,20,15 µg/m³,Excellent,15,44 µg/m³,Excellent,7,3 µg/m³
2024-06-11 18:14:41.372578+07:00,Đồng Nai,Xã Võ Đắt,29°C,0.2,79%,79% (Extremely Humid),↓ 1011 mb,10%,23 km,35,Fair,Fair,35,10 µg/m³,Fair,22,17 µg/m³,Excellent,15,46 µg/m³,Excellent,8,8 µg/m³
2024-06-11 18:14:44.235946+07:00,Đồng Nai,Xuân Lộc,29°C,0.2,79%,79% (Extremely Humid),↓ 1011 mb,31%,23 km,35,Fair,Fair,35,10 µg/m³,Fair,22,17 µg/m³,Excellent,14,41 µg/m³,Excellent,12,12 µg/m³
2024-06-11 18:14:46.915845+07:00,Đồng Tháp,Cao Lãnh,31°C,1.0,71%,71% (Dangerously Humid),↓ 1011 mb,0%,24 km,29,Fair,Fair,29,8 µg/m³,Excellent,18,14 µg/m³,Excellent,13,39 µg/m³,Excellent,7,4 µg/m³
2024-06-11 18:14:49.546248+07:00,Đồng Tháp,Sa Đéc,32°C,0.9,66%,66% (Extremely Humid),↓ 1011 mb,30%,24 km,30,Fair,Fair,30,8 µg/m³,Excellent,19,14 µg/m³,Excellent,13,40 µg/m³,Excellent,7,4 µg/m³
2024-06-11 18:14:51.834557+07:00,Gia Lai,A Yun Pa,32°C,0.0,59%,59% (Extremely Humid),↓ 1010 mb,25%,24 km,32,Fair,Fair,32,9 µg/m³,Excellent,19,14 µg/m³,Excellent,17,52 µg/m³,Excellent,4,2 µg/m³
2024-06-11 18:14:54.465162+07:00,Gia Lai,An Khê,30°C,0.0,62%,62% (Very Humid),↓ 1010 mb,11%,24 km,31,Fair,Fair,31,9 µg/m³,Excellent,18,53 µg/m³,Excellent,18,14 µg/m³,Excellent,4,2 µg/m³
2024-06-11 18:14:56.964975+07:00,Gia Lai,Bản Bat,32°C,0.0,59%,59% (Extremely Humid),↓ 1010 mb,25%,24 km,32,Fair,Fair,32,9 µg/m³,Excellent,19,14 µg/m³,Excellent,17,52 µg/m³,Excellent,4,2 µg/m³
2024-06-11 18:15:00.397676+07:00,Gia Lai,Ban Xã Thu,32°C,0.0,59%,59% (Extremely Humid),↓ 1010 mb,25%,24 km,32,Fair,Fair,32,9 µg/m³,Excellent,19,14 µg/m³,Excellent,17,52 µg/m³,Excellent,4,2 µg/m³
2024-06-11 18:15:03.052288+07:00,Gia Lai,De Pouang,33°C,0.0,54%,54% (Extremely Humid),↓ 1009 mb,0%,24 km,31,Fair,Fair,31,9 µg/m³,Excellent,19,14 µg/m³,Excellent,18,55 µg/m³,Excellent,3,2 µg/m³
2024-06-11 18:15:05.559848+07:00,Gia Lai,Dinh Ðiền Dak Quon,27°C,0.0,70%,70% (Very Humid),↓ 1010 mb,11%,24 km,30,Fair,Fair,30,8 µg/m³,Excellent,18,13 µg/m³,Excellent,17,50 µg/m³,Excellent,4,2 µg/m³
2024-06-11 18:15:08.059578+07:00,Gia Lai,Phú Nhơn,29°C,0.2,71%,71% (Extremely Humid),↓ 1011 mb,11%,24 km,29,Fair,Fair,29,8 µg/m³,Excellent,16,12 µg/m³,Excellent,15,45 µg/m³,Excellent,5,2 µg/m³
2024-06-11 18:15:10.845511+07:00,Gia Lai,Plei Doch,29°C,2.5,79%,79% (Extremely Humid),↓ 1011 mb,31%,24 km,27,Fair,Fair,27,8 µg/m³,Excellent,15,11 µg/m³,Excellent,14,42 µg/m³,Excellent,5,2 µg/m³
2024-06-11 18:15:14.311044+07:00,Gia Lai,Plei Ken Ngo,25°C,1.4,83%,83% (Very Humid),↓ 1012 mb,10%,24 km,29,Fair,Fair,29,8 µg/m³,Excellent,16,12 µg/m³,Excellent,14,43 µg/m³,Excellent,5,3 µg/m³
2024-06-11 18:15:17.016465+07:00,Gia Lai,Plei Khoie,29°C,0.2,71%,71% (Extremely Humid),↓ 1011 mb,11%,24 km,29,Fair,Fair,29,8 µg/m³,Excellent,16,12 µg/m³,Excellent,15,45 µg/m³,Excellent,5,2 µg/m³
2024-06-11 18:15:19.951957+07:00,Gia Lai,Plei Klane Kla,25°C,1.4,83%,83% (Very Humid),↓ 1012 mb,10%,24 km,29,Fair,Fair,29,8 µg/m³,Excellent,16,12 µg/m³,Excellent,14,43 µg/m³,Excellent,5,3 µg/m³
2024-06-11 18:15:22.508851+07:00,Gia Lai,Plei Kuel,30°C,0.0,62%,62% (Very Humid),↓ 1010 mb,11%,24 km,31,Fair,Fair,31,9 µg/m³,Excellent,18,53 µg/m³,Excellent,18,14 µg/m³,Excellent,4,2 µg/m³
2024-06-11 18:15:25.515285+07:00,Gia Lai,Plei Morr,28°C,1.1,71%,71% (Extremely Humid),↓ 1012 mb,0%,24 km,29,Fair,Fair,29,8 µg/m³,Excellent,16,12 µg/m³,Excellent,15,45 µg/m³,Excellent,4,2 µg/m³
2024-06-11 18:15:28.334799+07:00,Gia Lai,Plei Rongol Dogrong,27°C,1.6,81%,81% (Extremely Humid),↓ 1011 mb,76%,24 km,28,Fair,Fair,28,8 µg/m³,Excellent,15,11 µg/m³,Excellent,14,42 µg/m³,Excellent,5,3 µg/m³
2024-06-11 18:15:31.118207+07:00,Gia Lai,Pleiku,25°C,1.4,83%,83% (Very Humid),↓ 1012 mb,10%,24 km,29,Fair,Fair,29,8 µg/m³,Excellent,16,12 µg/m³,Excellent,14,43 µg/m³,Excellent,5,3 µg/m³
2024-06-11 18:15:34.030032+07:00,Gia Lai,Thăng Ðức,28°C,0.9,79%,79% (Extremely Humid),↓ 1011 mb,10%,23 km,27,Fair,Fair,27,7 µg/m³,Excellent,15,11 µg/m³,Excellent,14,42 µg/m³,Excellent,5,2 µg/m³
2024-06-11 18:15:36.771585+07:00,Gia Lai,Xuong Kuang,27°C,1.6,81%,81% (Extremely Humid),↓ 1011 mb,76%,24 km,28,Fair,Fair,28,8 µg/m³,Excellent,15,11 µg/m³,Excellent,14,42 µg/m³,Excellent,5,3 µg/m³
2024-06-11 18:15:40.009608+07:00,Hà Giang,Hà Giang,28°C,10.9,89%,89% (Dangerously Humid),↓ 1007 mb,30%,24 km,12,Excellent,Excellent,12,37 µg/m³,Excellent,8,4 µg/m³,Excellent,8,6 µg/m³,Excellent,5,1 µg/m³
2024-06-11 18:15:42.840626+07:00,Hà Nam,Phủ Lý,32°C,1.5,74%,74% (Dangerously Humid),↓ 1005 mb,50%,24 km,24,Fair,Fair,24,6 µg/m³,Excellent,16,49 µg/m³,Excellent,14,11 µg/m³,Excellent,13,13 µg/m³
2024-06-11 18:15:45.543533+07:00,Hà Nam,Tao Thôn,32°C,0.8,74%,74% (Dangerously Humid),↓ 1005 mb,50%,24 km,24,Fair,Fair,24,6 µg/m³,Excellent,14,7 µg/m³,Excellent,14,41 µg/m³,Excellent,13,10 µg/m³
2024-06-11 18:15:48.495999+07:00,Hà Nội,Hà Nội,32°C,14.5,74%,74% (Dangerously Humid),↓ 1005 mb,50%,24 km,42,Fair,Fair,42,12 µg/m³,Fair,26,21 µg/m³,Fair,25,66 µg/m³,Fair,21,24 µg/m³
2024-06-11 18:15:51.300347+07:00,Hà Tĩnh,Hà Tĩnh,32°C,0.0,65%,65% (Extremely Humid),↓ 1006 mb,76%,24 km,10,Excellent,Excellent,10,31 µg/m³,Excellent,7,4 µg/m³,Excellent,6,4 µg/m³,Excellent,5,1 µg/m³
2024-06-11 18:15:54.229591+07:00,Hải Dương,Hải Dương,32°C,20.6,75%,75% (Dangerously Humid),↓ 1005 mb,31%,24 km,41,Fair,Fair,41,12 µg/m³,Fair,25,20 µg/m³,Fair,24,65 µg/m³,Fair,21,22 µg/m³
2024-06-11 18:15:56.971165+07:00,Hải Phòng,Hải Phòng,30°C,8.9,84%,84% (Dangerously Humid),↓ 1005 mb,50%,24 km,16,Excellent,Excellent,16,16 µg/m³,Excellent,11,33 µg/m³,Excellent,11,3 µg/m³,Excellent,9,7 µg/m³
2024-06-11 18:15:59.770781+07:00,Hậu Giang,Ấp Phú Nhơn,31°C,0.9,67%,67% (Extremely Humid),↓ 1011 mb,10%,16 km,30,Fair,Fair,30,8 µg/m³,Excellent,19,14 µg/m³,Excellent,14,42 µg/m³,Excellent,7,7 µg/m³
2024-06-11 18:16:02.494826+07:00,Hậu Giang,Long Mỹ,31°C,1.8,65%,65% (Extremely Humid),↓ 1011 mb,76%,24 km,31,Fair,Fair,31,9 µg/m³,Fair,20,15 µg/m³,Excellent,16,48 µg/m³,Excellent,4,2 µg/m³
2024-06-11 18:16:05.441570+07:00,Hậu Giang,Rạch Gòi,31°C,1.5,66%,66% (Extremely Humid),↓ 1011 mb,11%,24 km,30,Fair,Fair,30,8 µg/m³,Excellent,19,14 µg/m³,Excellent,15,44 µg/m³,Excellent,5,3 µg/m³
2024-06-11 18:16:08.251192+07:00,Hậu Giang,Vị Thanh,31°C,1.5,66%,66% (Extremely Humid),↓ 1011 mb,11%,24 km,30,Fair,Fair,30,8 µg/m³,Excellent,19,14 µg/m³,Excellent,15,44 µg/m³,Excellent,5,3 µg/m³
2024-06-11 18:16:10.781494+07:00,Hồ Chí Minh,Thành phố Hồ Chí Minh,33°C,0.1,58%,58% (Extremely Humid),↔ 1008 mb,30%,16 km,33,Fair,Fair,33,10 µg/m³,Fair,21,16 µg/m³,Excellent,13,39 µg/m³,Excellent,9,5 µg/m³
2024-06-11 18:16:13.897986+07:00,Hòa Bình,Hòa Bình,31°C,11.2,82%,82% (Dangerously Humid),↔ 1003 mb,50%,24 km,11,Excellent,Excellent,11,11 µg/m³,Excellent,10,31 µg/m³,Excellent,8,4 µg/m³,Excellent,5,4 µg/m³
2024-06-11 18:16:16.676173+07:00,Hưng Yên,Hưng Yên,32°C,0.8,74%,74% (Dangerously Humid),↓ 1005 mb,50%,24 km,24,Fair,Fair,24,6 µg/m³,Excellent,14,7 µg/m³,Excellent,14,41 µg/m³,Excellent,13,10 µg/m³
2024-06-11 18:16:19.155581+07:00,Khánh Hòa,Ấp Đức Mỹ,26°C,0.5,77%,77% (Extremely Humid),↓ 1010 mb,11%,23 km,36,Fair,Fair,36,10 µg/m³,Fair,23,18 µg/m³,Excellent,18,55 µg/m³,Excellent,3,2 µg/m³
2024-06-11 18:16:21.923742+07:00,Khánh Hòa,Cam Lâm,31°C,0.0,74%,74% (Dangerously Humid),↓ 1010 mb,76%,24 km,39,Fair,Fair,39,11 µg/m³,Fair,25,20 µg/m³,Excellent,19,57 µg/m³,Excellent,3,1 µg/m³
2024-06-11 18:16:24.515075+07:00,Khánh Hòa,Cam Ranh,32°C,0.0,68%,68% (Dangerously Humid),↓ 1011 mb,23%,24 km,40,Fair,Fair,40,12 µg/m³,Fair,26,21 µg/m³,Excellent,19,58 µg/m³,Excellent,3,1 µg/m³
2024-06-11 18:16:27.478884+07:00,Khánh Hòa,Diên Khánh,31°C,0.0,74%,74% (Dangerously Humid),↓ 1010 mb,76%,24 km,39,Fair,Fair,39,11 µg/m³,Fair,25,20 µg/m³,Excellent,19,57 µg/m³,Excellent,3,1 µg/m³
2024-06-11 18:16:30.235447+07:00,Khánh Hòa,Khánh Sơn,28°C,0.0,79%,79% (Extremely Humid),↓ 1010 mb,17%,24 km,39,Fair,Fair,39,11 µg/m³,Fair,25,20 µg/m³,Excellent,19,57 µg/m³,Excellent,3,2 µg/m³
2024-06-11 18:16:32.906609+07:00,Khánh Hòa,Khánh Vĩnh,26°C,0.5,77%,77% (Extremely Humid),↓ 1010 mb,11%,23 km,36,Fair,Fair,36,10 µg/m³,Fair,23,18 µg/m³,Excellent,18,55 µg/m³,Excellent,3,2 µg/m³
2024-06-11 18:16:35.959095+07:00,Khánh Hòa,Nha Trang,31°C,0.0,74%,74% (Dangerously Humid),↓ 1010 mb,76%,24 km,39,Fair,Fair,39,11 µg/m³,Fair,25,20 µg/m³,Excellent,19,57 µg/m³,Excellent,3,1 µg/m³
2024-06-11 18:16:38.618879+07:00,Khánh Hòa,Ninh Hòa,26°C,0.5,77%,77% (Extremely Humid),↓ 1010 mb,11%,23 km,36,Fair,Fair,36,10 µg/m³,Fair,23,18 µg/m³,Excellent,18,55 µg/m³,Excellent,3,2 µg/m³
2024-06-11 18:16:41.314689+07:00,Khánh Hòa,Ninh Mã,27°C,0.0,72%,72% (Very Humid),↓ 1009 mb,1%,24 km,37,Fair,Fair,37,11 µg/m³,Fair,24,19 µg/m³,Excellent,19,57 µg/m³,Excellent,3,1 µg/m³
2024-06-11 18:16:43.669396+07:00,Khánh Hòa,Ninh Phước,31°C,0.0,74%,74% (Dangerously Humid),↓ 1010 mb,76%,24 km,39,Fair,Fair,39,11 µg/m³,Fair,25,20 µg/m³,Excellent,19,57 µg/m³,Excellent,3,1 µg/m³
2024-06-11 18:16:46.240829+07:00,Khánh Hòa,Vạn Ninh,30°C,0.0,73%,73% (Extremely Humid),↓ 1009 mb,30%,24 km,34,Fair,Fair,34,10 µg/m³,Fair,22,17 µg/m³,Excellent,18,54 µg/m³,Excellent,3,2 µg/m³
2024-06-11 18:16:48.932308+07:00,Khánh Hòa,Xóm Mỹ Ca,31°C,0.0,74%,74% (Dangerously Humid),↓ 1010 mb,23%,24 km,40,Fair,Fair,40,12 µg/m³,Fair,26,21 µg/m³,Excellent,19,58 µg/m³,Excellent,3,1 µg/m³
2024-06-11 18:16:51.521949+07:00,Kiến Giang,An Biên,31°C,1.5,74%,74% (Dangerously Humid),↓ 1011 mb,11%,24 km,29,Fair,Fair,29,8 µg/m³,Excellent,19,14 µg/m³,Excellent,15,45 µg/m³,Excellent,5,2 µg/m³
2024-06-11 18:16:54.320800+07:00,Kiến Giang,Ấp Lục,31°C,1.5,74%,74% (Dangerously Humid),↓ 1011 mb,11%,24 km,29,Fair,Fair,29,8 µg/m³,Excellent,19,14 µg/m³,Excellent,15,45 µg/m³,Excellent,5,2 µg/m³
2024-06-11 18:16:56.776529+07:00,Kiến Giang,Châu Thành,32°C,1.4,71%,71% (Dangerously Humid),↓ 1011 mb,0%,24 km,28,Fair,Fair,28,8 µg/m³,Excellent,18,13 µg/m³,Excellent,14,43 µg/m³,Excellent,5,3 µg/m³
2024-06-11 18:16:59.369216+07:00,Kiến Giang,Hà Tiên,32°C,2.7,68%,68% (Dangerously Humid),↓ 1011 mb,76%,24 km,28,Fair,Fair,28,8 µg/m³,Excellent,18,13 µg/m³,Excellent,14,41 µg/m³,Excellent,6,3 µg/m³
2024-06-11 18:17:02.019596+07:00,Kiến Giang,Phú Quốc,31°C,4.6,75%,75% (Dangerously Humid),↓ 1012 mb,37%,24 km,28,Fair,Fair,28,8 µg/m³,Excellent,19,14 µg/m³,Excellent,14,43 µg/m³,Excellent,5,3 µg/m³
2024-06-11 18:17:04.666199+07:00,Kiến Giang,Rạch Giá,32°C,1.4,71%,71% (Dangerously Humid),↓ 1011 mb,0%,24 km,28,Fair,Fair,28,8 µg/m³,Excellent,18,13 µg/m³,Excellent,14,43 µg/m³,Excellent,5,3 µg/m³
2024-06-11 18:17:07.384382+07:00,Kiến Giang,Xóm Ba Trại,32°C,2.7,68%,68% (Dangerously Humid),↓ 1011 mb,76%,24 km,28,Fair,Fair,28,8 µg/m³,Excellent,18,13 µg/m³,Excellent,14,41 µg/m³,Excellent,6,3 µg/m³
2024-06-11 18:17:09.876899+07:00,Kon Tum,Kon Tum,28°C,1.1,71%,71% (Extremely Humid),↓ 1012 mb,0%,24 km,29,Fair,Fair,29,8 µg/m³,Excellent,16,12 µg/m³,Excellent,15,45 µg/m³,Excellent,4,2 µg/m³
2024-06-11 18:17:12.517222+07:00,Lai Châu,Lai Châu,30°C,7.7,76%,76% (Extremely Humid),↓ 1009 mb,76%,24 km,7,Excellent,Excellent,7,5 µg/m³,Excellent,5,15 µg/m³,Excellent,3,1 µg/m³,Excellent,2,146 µg/m³
2024-06-11 18:17:15.473980+07:00,Lâm Đồng,Ấp Tân Mỹ,24°C,1.3,81%,81% (Very Humid),↓ 1012 mb,30%,16 km,34,Fair,Fair,34,10 µg/m³,Fair,22,17 µg/m³,Excellent,17,51 µg/m³,Excellent,4,2 µg/m³
2024-06-11 18:17:18.013089+07:00,Lâm Đồng,Ấp Thánh Hương,24°C,1.5,86%,86% (Extremely Humid),↓ 1012 mb,10%,13 km,32,Fair,Fair,32,9 µg/m³,Fair,20,15 µg/m³,Excellent,16,47 µg/m³,Excellent,5,3 µg/m³
2024-06-11 18:17:20.960951+07:00,Lâm Đồng,Đà Lạt,22°C,0.0,83%,83% (Humid),↓ 1012 mb,76%,15 km,33,Fair,Fair,33,9 µg/m³,Fair,21,16 µg/m³,Excellent,17,50 µg/m³,Excellent,4,2 µg/m³
2024-06-11 18:17:23.392876+07:00,Lâm Đồng,Di Linh,23°C,0.0,85%,85% (Very Humid),↓ 1012 mb,10%,11 km,33,Fair,Fair,33,10 µg/m³,Fair,21,16 µg/m³,Excellent,16,49 µg/m³,Excellent,4,2 µg/m³
2024-06-11 18:17:25.813473+07:00,Lâm Đồng,Ðong Krola,27°C,0.0,78%,78% (Extremely Humid),↓ 1012 mb,31%,16 km,31,Fair,Fair,31,9 µg/m³,Excellent,19,15 µg/m³,Excellent,16,49 µg/m³,Excellent,4,2 µg/m³
2024-06-11 18:17:28.082602+07:00,Lâm Đồng,Phú Hội,24°C,1.3,81%,81% (Very Humid),↓ 1012 mb,30%,16 km,34,Fair,Fair,34,10 µg/m³,Fair,22,17 µg/m³,Excellent,17,51 µg/m³,Excellent,4,2 µg/m³
2024-06-11 18:17:30.642848+07:00,Lạng Sơn,Lạng Sơn,29°C,5.5,82%,82% (Dangerously Humid),↓ 1006 mb,50%,24 km,19,Excellent,Excellent,19,19 µg/m³,Excellent,13,40 µg/m³,Excellent,10,5 µg/m³,Excellent,6,4 µg/m³
2024-06-11 18:17:33.193873+07:00,Lào Cai,Lào Cai,30°C,0.3,81%,81% (Dangerously Humid),↓ 1007 mb,76%,24 km,8,Excellent,Excellent,8,25 µg/m³,Excellent,7,4 µg/m³,Excellent,6,4 µg/m³,Excellent,3,1 µg/m³
2024-06-11 18:17:35.735843+07:00,Long An,Ấp Bắc,32°C,0.9,66%,66% (Extremely Humid),↓ 1011 mb,30%,24 km,30,Fair,Fair,30,8 µg/m³,Excellent,19,14 µg/m³,Excellent,13,40 µg/m³,Excellent,7,4 µg/m³
2024-06-11 18:17:38.293785+07:00,Long An,Ấp Bình Châu,33°C,0.0,62%,62% (Extremely Humid),↓ 1011 mb,30%,23 km,30,Fair,Fair,30,8 µg/m³,Excellent,18,14 µg/m³,Excellent,11,33 µg/m³,Excellent,10,5 µg/m³
2024-06-11 18:17:40.902044+07:00,Long An,Ấp Cả Hoản,32°C,0.0,68%,68% (Extremely Humid),↔ 1008 mb,0%,23 km,31,Fair,Fair,31,9 µg/m³,Excellent,19,14 µg/m³,Excellent,11,5 µg/m³,Excellent,11,33 µg/m³
2024-06-11 18:17:43.476508+07:00,Long An,Ấp Mới,32°C,0.0,68%,68% (Dangerously Humid),↓ 1011 mb,1%,23 km,32,Fair,Fair,32,9 µg/m³,Fair,20,15 µg/m³,Excellent,12,35 µg/m³,Excellent,10,5 µg/m³
2024-06-11 18:17:46.170200+07:00,Long An,Bình Phước,32°C,2.6,69%,69% (Dangerously Humid),↓ 1011 mb,31%,24 km,32,Fair,Fair,32,9 µg/m³,Fair,20,15 µg/m³,Excellent,13,39 µg/m³,Excellent,9,4 µg/m³
2024-06-11 18:17:49.003837+07:00,Long An,Câ`n Ðuo´c,32°C,2.6,72%,72% (Dangerously Humid),↓ 1011 mb,20%,24 km,33,Fair,Fair,33,10 µg/m³,Fair,21,16 µg/m³,Excellent,14,41 µg/m³,Excellent,8,4 µg/m³
2024-06-11 18:17:52.027732+07:00,Long An,Cần Giuộc,32°C,2.6,72%,72% (Dangerously Humid),↓ 1011 mb,20%,24 km,33,Fair,Fair,33,10 µg/m³,Fair,21,16 µg/m³,Excellent,14,41 µg/m³,Excellent,8,4 µg/m³
2024-06-11 18:17:54.794967+07:00,Long An,Hậu Nghĩa,32°C,0.0,68%,68% (Dangerously Humid),↓ 1011 mb,1%,23 km,32,Fair,Fair,32,9 µg/m³,Fair,20,15 µg/m³,Excellent,12,35 µg/m³,Excellent,10,5 µg/m³
2024-06-11 18:17:57.493753+07:00,Long An,Tân An,32°C,2.6,69%,69% (Dangerously Humid),↓ 1011 mb,31%,24 km,32,Fair,Fair,32,9 µg/m³,Fair,20,15 µg/m³,Excellent,13,39 µg/m³,Excellent,9,4 µg/m³
2024-06-11 18:18:01.284773+07:00,Long An,Thủ Thừa,32°C,2.6,69%,69% (Dangerously Humid),↓ 1011 mb,31%,24 km,32,Fair,Fair,32,9 µg/m³,Fair,20,15 µg/m³,Excellent,13,39 µg/m³,Excellent,9,4 µg/m³
2024-06-11 18:18:03.888777+07:00,Nam Định,Nam Định,32°C,0.8,74%,74% (Dangerously Humid),↓ 1005 mb,50%,24 km,24,Fair,Fair,24,6 µg/m³,Excellent,14,7 µg/m³,Excellent,14,41 µg/m³,Excellent,13,10 µg/m³
2024-06-11 18:18:06.622087+07:00,Nghệ An,Bản Cha Hang,32°C,0.0,69%,69% (Dangerously Humid),↓ 1006 mb,8%,24 km,9,Excellent,Excellent,9,26 µg/m³,Excellent,5,4 µg/m³,Excellent,4,2 µg/m³,Excellent,1,0 µg/m³
2024-06-11 18:18:09.282056+07:00,Nghệ An,Bản Chiềng,28°C,6.8,80%,80% (Extremely Humid),↓ 1007 mb,81%,24 km,7,Excellent,Excellent,7,19 µg/m³,Excellent,6,5 µg/m³,Excellent,3,1 µg/m³,Excellent,1,134 µg/m³
2024-06-11 18:18:11.886396+07:00,Nghệ An,Bản Kỏ Ôi,29°C,1.4,79%,79% (Extremely Humid),↓ 1008 mb,86%,24 km,8,Excellent,Excellent,8,24 µg/m³,Excellent,7,5 µg/m³,Excellent,4,2 µg/m³,Excellent,1,129 µg/m³
2024-06-11 18:18:14.709022+07:00,Nghệ An,Bản Mông,30°C,2.1,74%,74% (Extremely Humid),↓ 1006 mb,90%,24 km,8,Excellent,Excellent,8,24 µg/m³,Excellent,8,6 µg/m³,Excellent,4,2 µg/m³,Excellent,2,156 µg/m³
2024-06-11 18:18:17.726916+07:00,Nghệ An,Bản Na Ca,29°C,0.0,75%,75% (Extremely Humid),↓ 1008 mb,31%,24 km,25,Fair,Fair,25,7 µg/m³,Excellent,13,40 µg/m³,Excellent,13,10 µg/m³,Excellent,7,4 µg/m³
2024-06-11 18:18:20.647191+07:00,Nghệ An,Bích Thị,34°C,0.0,58%,58% (Extremely Humid),↓ 1006 mb,0%,24 km,25,Fair,Fair,25,7 µg/m³,Excellent,15,45 µg/m³,Excellent,14,10 µg/m³,Excellent,4,2 µg/m³
2024-06-11 18:18:23.567526+07:00,Nghệ An,Canh Tráp,31°C,2.2,72%,72% (Extremely Humid),↓ 1008 mb,84%,24 km,7,Excellent,Excellent,7,22 µg/m³,Excellent,6,5 µg/m³,Excellent,4,2 µg/m³,Excellent,1,136 µg/m³
2024-06-11 18:18:26.344508+07:00,Nghệ An,Dương Long,32°C,0.0,69%,69% (Dangerously Humid),↓ 1006 mb,8%,24 km,9,Excellent,Excellent,9,26 µg/m³,Excellent,5,4 µg/m³,Excellent,4,2 µg/m³,Excellent,1,0 µg/m³
2024-06-11 18:18:29.363755+07:00,Nghệ An,Kỳ Sơn,29°C,1.4,79%,79% (Extremely Humid),↓ 1008 mb,86%,24 km,8,Excellent,Excellent,8,24 µg/m³,Excellent,7,5 µg/m³,Excellent,4,2 µg/m³,Excellent,1,129 µg/m³
2024-06-11 18:18:32.640751+07:00,Nghệ An,Làng La,32°C,1.8,71%,71% (Dangerously Humid),↓ 1006 mb,11%,24 km,11,Excellent,Excellent,11,33 µg/m³,Excellent,10,7 µg/m³,Excellent,8,2 µg/m³,Excellent,7,3 µg/m³
2024-06-11 18:18:35.362117+07:00,Nghệ An,Làng Rao,32°C,0.0,69%,69% (Dangerously Humid),↓ 1006 mb,8%,24 km,9,Excellent,Excellent,9,26 µg/m³,Excellent,5,4 µg/m³,Excellent,4,2 µg/m³,Excellent,1,0 µg/m³
2024-06-11 18:18:38.126030+07:00,Nghệ An,Làng Se,32°C,1.8,71%,71% (Dangerously Humid),↓ 1006 mb,11%,24 km,11,Excellent,Excellent,11,33 µg/m³,Excellent,10,7 µg/m³,Excellent,8,2 µg/m³,Excellent,7,3 µg/m³
2024-06-11 18:18:41.055818+07:00,Nghệ An,Lương Khê,32°C,0.0,69%,69% (Dangerously Humid),↓ 1006 mb,8%,24 km,9,Excellent,Excellent,9,26 µg/m³,Excellent,5,4 µg/m³,Excellent,4,2 µg/m³,Excellent,1,0 µg/m³
2024-06-11 18:18:44.020868+07:00,Nghệ An,Mường Hin,31°C,5.6,74%,74% (Dangerously Humid),↓ 1006 mb,50%,24 km,7,Excellent,Excellent,7,22 µg/m³,Excellent,5,4 µg/m³,Excellent,4,2 µg/m³,Excellent,2,148 µg/m³
2024-06-11 18:18:46.868002+07:00,Nghệ An,Mường Hinh,31°C,5.6,74%,74% (Dangerously Humid),↓ 1006 mb,50%,24 km,7,Excellent,Excellent,7,22 µg/m³,Excellent,5,4 µg/m³,Excellent,4,2 µg/m³,Excellent,2,148 µg/m³
